Dates,Adj Close
2001-03-05,12322.16016
2001-03-06,12687.74023
2001-03-07,12723.88965
2001-03-08,12650.55957
2001-03-09,12627.90039
2001-03-12,12171.37012
2001-03-13,11819.7002
2001-03-14,11843.58984
2001-03-15,12152.83008
2001-03-16,12232.98047
2001-03-19,12190.969729999999
2001-03-20,
2001-03-21,13103.94043
2001-03-22,12853.969729999999
2001-03-23,13214.54004
2001-03-26,13862.30957
2001-03-27,13638.330080000002
2001-03-28,13765.509769999999
2001-03-29,13072.36035
2001-03-30,12999.7002
2001-04-02,12937.86035
2001-04-03,13124.469729999999
2001-04-04,13242.780270000001
2001-04-05,13381.37988
2001-04-06,13383.75977
2001-04-09,12841.75977
2001-04-10,12620.26953
2001-04-11,13174.92969
2001-04-12,13352.44043
2001-04-13,13385.719729999999
2001-04-16,13254.88965
2001-04-17,13067.08984
2001-04-18,13641.79004
2001-04-19,13868.28027
2001-04-20,13765.669919999998
2001-04-23,13715.59961
2001-04-24,13743.17969
2001-04-25,13827.5
2001-04-26,13973.03027
2001-04-27,13934.32031
2001-04-30,
2001-05-01,14425.45996
2001-05-02,14421.63965
2001-05-03,
2001-05-04,
2001-05-07,14529.41016
2001-05-08,14289.049809999999
2001-05-09,14084.84961
2001-05-10,14017.79004
2001-05-11,14043.919919999998
2001-05-14,13873.019530000001
2001-05-15,14054.03027
2001-05-16,13694.269530000001
2001-05-17,13910.669919999998
2001-05-18,13877.769530000001
2001-05-21,14176.830080000002
2001-05-22,14091.19043
2001-05-23,14067.7002
2001-05-24,13895.79004
2001-05-25,13765.919919999998
2001-05-28,13737.769530000001
2001-05-29,13773.88965
2001-05-30,13493.34961
2001-05-31,13262.13965
2001-06-01,13261.83984
2001-06-04,13312.34961
2001-06-05,13182.0
2001-06-06,13174.83984
2001-06-07,13277.50977
2001-06-08,13430.21973
2001-06-11,13226.48047
2001-06-12,12840.09961
2001-06-13,12823.4502
2001-06-14,12846.66016
2001-06-15,12790.37988
2001-06-18,12697.79004
2001-06-19,12574.25977
2001-06-20,12674.63965
2001-06-21,12962.42969
2001-06-22,13044.61035
2001-06-25,12896.469729999999
2001-06-26,12978.82031
2001-06-27,12828.98047
2001-06-28,12679.87988
2001-06-29,12969.049809999999
2001-07-02,12751.17969
2001-07-03,12817.41016
2001-07-04,12629.01953
2001-07-05,12607.299809999999
2001-07-06,12306.08008
2001-07-09,12239.67969
2001-07-10,12300.41016
2001-07-11,12005.11035
2001-07-12,12407.9502
2001-07-13,12355.15039
2001-07-16,12343.37012
2001-07-17,12128.57031
2001-07-18,11892.58008
2001-07-19,11908.38965
2001-07-20,
2001-07-23,11609.62988
2001-07-24,11883.25
2001-07-25,11891.61035
2001-07-26,11858.55957
2001-07-27,11798.08008
2001-07-30,11579.26953
2001-07-31,11860.76953
2001-08-01,11959.33008
2001-08-02,12399.2002
2001-08-03,12241.969729999999
2001-08-06,12243.90039
2001-08-07,12319.45996
2001-08-08,12163.66992
2001-08-09,11754.55957
2001-08-10,11735.05957
2001-08-13,11477.55957
2001-08-14,11917.9502
2001-08-15,11755.40039
2001-08-16,11515.01953
2001-08-17,11445.54004
2001-08-20,11257.94043
2001-08-21,11280.37988
2001-08-22,11396.42969
2001-08-23,11126.91992
2001-08-24,11166.30957
2001-08-27,11275.00977
2001-08-28,11189.40039
2001-08-29,10979.75977
2001-08-30,10938.4502
2001-08-31,10713.50977
2001-09-03,10409.67969
2001-09-04,10772.58984
2001-09-05,10598.79004
2001-09-06,10650.33008
2001-09-07,10516.79004
2001-09-10,10195.69043
2001-09-11,10292.9502
2001-09-12,9610.099609
2001-09-13,9613.089844
2001-09-14,10008.88965
2001-09-17,9504.410156
2001-09-18,9679.879883
2001-09-19,9939.599609
2001-09-20,9785.160156
2001-09-21,9554.990234
2001-09-24,
2001-09-25,9693.969727
2001-09-26,9641.700195
2001-09-27,9696.530273
2001-09-28,9774.679688
2001-10-01,9972.280273
2001-10-02,10136.55957
2001-10-03,9924.230469
2001-10-04,10205.48047
2001-10-05,10205.87012
2001-10-08,
2001-10-09,10011.76953
2001-10-10,9964.879883
2001-10-11,10347.00977
2001-10-12,10632.34961
2001-10-15,10452.54004
2001-10-16,10637.82031
2001-10-17,10755.4502
2001-10-18,10474.84961
2001-10-19,10538.79004
2001-10-22,10565.41016
2001-10-23,10861.55957
2001-10-24,10802.15039
2001-10-25,10880.09961
2001-10-26,10795.16016
2001-10-29,10612.30957
2001-10-30,10512.82031
2001-10-31,10366.33984
2001-11-01,10347.280270000001
2001-11-02,10383.780270000001
2001-11-05,10447.54004
2001-11-06,10633.719729999999
2001-11-07,10284.98047
2001-11-08,10431.79004
2001-11-09,10215.70996
2001-11-12,10081.55957
2001-11-13,10030.55957
2001-11-14,10086.75977
2001-11-15,10489.88965
2001-11-16,10649.08984
2001-11-19,10727.94043
2001-11-20,10575.62012
2001-11-21,10661.08008
2001-11-22,10696.82031
2001-11-23,
2001-11-26,11064.299809999999
2001-11-27,10948.88965
2001-11-28,10624.80957
2001-11-29,10655.95996
2001-11-30,10697.44043
2001-12-03,10370.62012
2001-12-04,10452.65039
2001-12-05,10713.80957
2001-12-06,10857.280270000001
2001-12-07,10796.88965
2001-12-10,10571.00977
2001-12-11,10473.91016
2001-12-12,10801.51953
2001-12-13,10433.4502
2001-12-14,10511.65039
2001-12-17,10323.34961
2001-12-18,10432.16992
2001-12-19,10471.92969
2001-12-20,10434.51953
2001-12-21,10335.4502
2001-12-24,
2001-12-25,10254.80957
2001-12-26,10192.57031
2001-12-27,10457.61035
2001-12-28,10542.62012
2001-12-31,
2002-01-01,
2002-01-02,
2002-01-03,
2002-01-04,10871.49023
2002-01-07,10942.36035
2002-01-08,10695.59961
2002-01-09,10663.98047
2002-01-10,10538.42969
2002-01-11,10441.58984
2002-01-14,
2002-01-15,10208.049809999999
2002-01-16,10177.58008
2002-01-17,10128.17969
2002-01-18,10293.32031
2002-01-21,10280.25
2002-01-22,10050.98047
2002-01-23,10040.91016
2002-01-24,10074.049809999999
2002-01-25,10144.13965
2002-01-28,10220.84961
2002-01-29,10026.030270000001
2002-01-30,9919.480469
2002-01-31,9997.799805
2002-02-01,9791.429688
2002-02-04,9631.929688
2002-02-05,9475.599609
2002-02-06,9420.849609
2002-02-07,9583.269531
2002-02-08,9686.05957
2002-02-11,
2002-02-12,9877.990234
2002-02-13,9968.349609
2002-02-14,10081.08984
2002-02-15,10048.09961
2002-02-18,10093.25
2002-02-19,9847.160156
2002-02-20,9834.129883
2002-02-21,10295.41992
2002-02-22,10356.780270000001
2002-02-25,10296.469729999999
2002-02-26,10202.62988
2002-02-27,10573.08984
2002-02-28,10587.83008
2002-03-01,10812.0
2002-03-04,11450.219729999999
2002-03-05,11348.4502
2002-03-06,11358.530270000001
2002-03-07,11648.33984
2002-03-08,11885.79004
2002-03-11,11919.299809999999
2002-03-12,11607.33008
2002-03-13,11415.30957
2002-03-14,11568.82031
2002-03-15,11648.00977
2002-03-18,11498.37988
2002-03-19,11792.82031
2002-03-20,11526.780270000001
2002-03-21,
2002-03-22,11345.08008
2002-03-25,11261.08984
2002-03-26,11207.91992
2002-03-27,11323.67969
2002-03-28,11333.11035
2002-03-29,11024.94043
2002-04-01,11028.7002
2002-04-02,11204.49023
2002-04-03,11400.70996
2002-04-04,11379.2002
2002-04-05,11335.49023
2002-04-08,11352.88965
2002-04-09,11114.49023
2002-04-10,11218.58008
2002-04-11,11147.26953
2002-04-12,10962.98047
2002-04-15,11137.299809999999
2002-04-16,11346.66016
2002-04-17,11543.70996
2002-04-18,11575.73047
2002-04-19,11512.00977
2002-04-22,11721.63965
2002-04-23,11736.83008
2002-04-24,11672.87988
2002-04-25,11648.719729999999
2002-04-26,11541.38965
2002-04-29,
2002-04-30,11492.54004
2002-05-01,11552.79004
2002-05-02,11551.00977
2002-05-03,
2002-05-06,
2002-05-07,11316.04004
2002-05-08,11520.75
2002-05-09,11633.299809999999
2002-05-10,11531.11035
2002-05-13,11336.9502
2002-05-14,11356.19043
2002-05-15,11642.969729999999
2002-05-16,11738.69043
2002-05-17,11847.32031
2002-05-20,11856.54004
2002-05-21,11801.16016
2002-05-22,11961.98047
2002-05-23,11979.84961
2002-05-24,11976.280270000001
2002-05-27,11976.34961
2002-05-28,11936.08008
2002-05-29,11853.0
2002-05-30,11770.030270000001
2002-05-31,11763.7002
2002-06-03,11901.38965
2002-06-04,11653.07031
2002-06-05,11663.87012
2002-06-06,11574.94043
2002-06-07,11438.530270000001
2002-06-10,11370.20996
2002-06-11,11449.44043
2002-06-12,11327.05957
2002-06-13,11144.83984
2002-06-14,10920.62988
2002-06-17,10664.11035
2002-06-18,10839.92969
2002-06-19,10476.17969
2002-06-20,10612.98047
2002-06-21,10354.34961
2002-06-24,10471.32031
2002-06-25,10496.66992
2002-06-26,10074.55957
2002-06-27,10261.59961
2002-06-28,10621.83984
2002-07-01,10595.44043
2002-07-02,10622.32031
2002-07-03,10812.299809999999
2002-07-04,10632.80957
2002-07-05,10826.08984
2002-07-08,10769.2002
2002-07-09,10960.25
2002-07-10,10752.66016
2002-07-11,10485.74023
2002-07-12,10601.4502
2002-07-15,10375.15039
2002-07-16,10250.41992
2002-07-17,10296.01953
2002-07-18,10498.25977
2002-07-19,10202.36035
2002-07-22,10189.00977
2002-07-23,10215.62988
2002-07-24,9947.719727
2002-07-25,9929.910156
2002-07-26,9591.030273
2002-07-29,9666.669922
2002-07-30,10003.719729999999
2002-07-31,9877.94043
2002-08-01,9793.509766
2002-08-02,9709.660156
2002-08-05,9704.929688
2002-08-06,9501.019531
2002-08-07,9834.400391
2002-08-08,9799.570313
2002-08-09,9999.790039
2002-08-12,9747.820313
2002-08-13,9688.610352
2002-08-14,9638.410156
2002-08-15,9795.570313
2002-08-16,9788.129883
2002-08-19,9599.099609
2002-08-20,9620.69043
2002-08-21,9642.610352
2002-08-22,9814.019531
2002-08-23,9867.450195
2002-08-26,10067.74023
2002-08-27,9907.299805
2002-08-28,9766.730469
2002-08-29,9620.139648
2002-08-30,9619.299805
2002-09-02,9521.629883
2002-09-03,9217.040039
2002-09-04,9075.089844
2002-09-05,9222.120117
2002-09-06,9129.070313
2002-09-09,9306.259766
2002-09-10,9309.30957
2002-09-11,9400.080078
2002-09-12,9415.230469
2002-09-13,9241.929688
2002-09-16,
2002-09-17,9543.94043
2002-09-18,9472.05957
2002-09-19,9669.620117
2002-09-20,9481.080078
2002-09-23,
2002-09-24,9321.639648
2002-09-25,9165.410156
2002-09-26,9320.919922
2002-09-27,9530.44043
2002-09-30,9383.290039
2002-10-01,9162.259766
2002-10-02,9049.330078
2002-10-03,8936.429688
2002-10-04,9027.549805
2002-10-07,8688.0
2002-10-08,8708.900391
2002-10-09,8539.339844
2002-10-10,8439.620117
2002-10-11,8529.610352
2002-10-14,
2002-10-15,8836.730469
2002-10-16,8884.870117
2002-10-17,8959.879883
2002-10-18,9086.129883
2002-10-21,8978.410156
2002-10-22,8689.389648
2002-10-23,8714.519531
2002-10-24,8614.299805
2002-10-25,8726.290039
2002-10-28,8757.509766
2002-10-29,8708.759766
2002-10-30,8756.589844
2002-10-31,8640.480469
2002-11-01,8685.719727
2002-11-04,
2002-11-05,8937.55957
2002-11-06,8953.290039
2002-11-07,8920.44043
2002-11-08,8690.769531
2002-11-11,8460.370117
2002-11-12,8464.769531
2002-11-13,8438.519531
2002-11-14,8303.389648
2002-11-15,8503.589844
2002-11-18,8346.009766
2002-11-19,8365.259766
2002-11-20,8459.620117
2002-11-21,8668.05957
2002-11-22,8772.55957
2002-11-25,8944.44043
2002-11-26,8823.990234
2002-11-27,8875.879883
2002-11-28,9176.780273
2002-11-29,9215.55957
2002-12-02,9174.469727
2002-12-03,9205.110352
2002-12-04,9006.730469
2002-12-05,8917.570313
2002-12-06,8863.259766
2002-12-09,8828.049805
2002-12-10,8804.519531
2002-12-11,8727.660156
2002-12-12,8708.69043
2002-12-13,8516.070313
2002-12-16,8450.94043
2002-12-17,8510.730469
2002-12-18,8344.009766
2002-12-19,8387.570313
2002-12-20,8406.879883
2002-12-23,
2002-12-24,8512.370117
2002-12-25,8501.139648
2002-12-26,8700.099609
2002-12-27,8714.049805
2002-12-30,8578.950195
2002-12-31,
2003-01-01,
2003-01-02,
2003-01-03,
2003-01-06,8713.330078
2003-01-07,8656.5
2003-01-08,8517.799805
2003-01-09,8497.929688
2003-01-10,8470.450195
2003-01-13,
2003-01-14,8553.05957
2003-01-15,8611.75
2003-01-16,8609.169922
2003-01-17,8690.25
2003-01-20,8558.820313
2003-01-21,8708.580078
2003-01-22,8611.040039
2003-01-23,8790.919922
2003-01-24,8731.650391
2003-01-27,8609.469727
2003-01-28,8525.389648
2003-01-29,8331.080078
2003-01-30,8316.80957
2003-01-31,8339.94043
2003-02-03,8500.790039
2003-02-04,8484.900391
2003-02-05,8549.849609
2003-02-06,8484.19043
2003-02-07,8448.160156
2003-02-10,8484.929688
2003-02-11,
2003-02-12,8664.169922
2003-02-13,8599.660156
2003-02-14,8701.919922
2003-02-17,8771.889648
2003-02-18,8692.969727
2003-02-19,8678.44043
2003-02-20,8650.919922
2003-02-21,8513.540039
2003-02-24,8564.950195
2003-02-25,8360.490234
2003-02-26,8356.80957
2003-02-27,8359.379883
2003-02-28,8363.040039
2003-03-03,8490.400391
2003-03-04,8480.219727
2003-03-05,8472.620117
2003-03-06,8369.150391
2003-03-07,8144.120117
2003-03-10,8042.259765999999
2003-03-11,7862.430176000001
2003-03-12,7943.040039
2003-03-13,7868.560059
2003-03-14,8002.689941
2003-03-17,7871.640137
2003-03-18,7954.459961
2003-03-19,8051.040039
2003-03-20,8195.049805
2003-03-21,
2003-03-24,8435.070313
2003-03-25,8238.759766
2003-03-26,8351.919922
2003-03-27,8368.669922
2003-03-28,8280.160156
2003-03-31,7972.709961
2003-04-01,7986.720215
2003-04-02,8069.850098000001
2003-04-03,8017.75
2003-04-04,8074.120117
2003-04-07,8249.980469
2003-04-08,8131.410156
2003-04-09,8057.609863
2003-04-10,7980.120117
2003-04-11,7816.490234000001
2003-04-14,7752.100098000001
2003-04-15,7838.830078
2003-04-16,7879.490234000001
2003-04-17,7821.899901999999
2003-04-18,7874.509765999999
2003-04-21,7969.080078
2003-04-22,7790.459961
2003-04-23,7793.379883
2003-04-24,7854.569823999999
2003-04-25,7699.5
2003-04-28,7607.879883
2003-04-29,
2003-04-30,7831.419922
2003-05-01,7863.290039
2003-05-02,7907.189941
2003-05-05,
2003-05-06,8083.560059
2003-05-07,8109.77002
2003-05-08,8031.549805
2003-05-09,8152.160156
2003-05-12,8221.120117
2003-05-13,8190.259765999999
2003-05-14,8244.910156
2003-05-15,8123.399901999999
2003-05-16,8117.290039
2003-05-19,8039.129883
2003-05-20,8059.47998
2003-05-21,8018.509765999999
2003-05-22,8051.660156
2003-05-23,8184.759765999999
2003-05-26,8227.320313
2003-05-27,8120.240234000001
2003-05-28,8234.179688
2003-05-29,8375.360352
2003-05-30,8424.509766
2003-06-02,8547.169922
2003-06-03,8564.490234
2003-06-04,8557.860352
2003-06-05,8657.230469
2003-06-06,8785.870117
2003-06-09,8822.730469
2003-06-10,8789.089844
2003-06-11,8890.299805
2003-06-12,8918.599609
2003-06-13,8980.639648
2003-06-16,8839.830078
2003-06-17,9033.0
2003-06-18,9092.969727
2003-06-19,9110.509766
2003-06-20,9120.389648
2003-06-23,9137.139648
2003-06-24,8919.259766
2003-06-25,8932.259766
2003-06-26,8923.410156
2003-06-27,9104.05957
2003-06-30,9083.110352
2003-07-01,9278.490234
2003-07-02,9592.240234
2003-07-03,9624.799805
2003-07-04,9547.730469
2003-07-07,9795.160156
2003-07-08,9898.719727
2003-07-09,9990.950195
2003-07-10,9955.620117
2003-07-11,9635.349609
2003-07-14,9755.629883
2003-07-15,9751.0
2003-07-16,9735.969727
2003-07-17,9498.860352
2003-07-18,9527.730469
2003-07-21,
2003-07-22,9485.969727
2003-07-23,9615.339844
2003-07-24,9671.0
2003-07-25,9648.009766
2003-07-28,9839.910156
2003-07-29,9834.30957
2003-07-30,9632.660156
2003-07-31,9563.209961
2003-08-01,9611.669922
2003-08-04,9452.790039
2003-08-05,9382.580078
2003-08-06,9323.910156
2003-08-07,9265.55957
2003-08-08,9327.530273
2003-08-11,9487.799805
2003-08-12,9564.80957
2003-08-13,9752.75
2003-08-14,9913.469727
2003-08-15,9863.469727
2003-08-18,10032.969729999999
2003-08-19,10174.09961
2003-08-20,10292.05957
2003-08-21,10362.69043
2003-08-22,10281.16992
2003-08-25,10276.63965
2003-08-26,10332.57031
2003-08-27,10308.99023
2003-08-28,10225.219729999999
2003-08-29,10343.549809999999
2003-09-01,10670.17969
2003-09-02,10690.08008
2003-09-03,10715.69043
2003-09-04,10646.9502
2003-09-05,10650.76953
2003-09-08,10683.75977
2003-09-09,10922.04004
2003-09-10,10856.32031
2003-09-11,10546.33008
2003-09-12,10712.80957
2003-09-15,
2003-09-16,10887.030270000001
2003-09-17,10990.11035
2003-09-18,11033.32031
2003-09-19,10938.41992
2003-09-22,10475.09961
2003-09-23,
2003-09-24,10502.29004
2003-09-25,10310.04004
2003-09-26,10318.44043
2003-09-29,10229.57031
2003-09-30,10219.049809999999
2003-10-01,10361.24023
2003-10-02,10593.530270000001
2003-10-03,10709.29004
2003-10-06,10740.13965
2003-10-07,10820.33008
2003-10-08,10542.2002
2003-10-09,10531.44043
2003-10-10,10786.04004
2003-10-13,
2003-10-14,10966.42969
2003-10-15,10899.9502
2003-10-16,11025.15039
2003-10-17,11037.88965
2003-10-20,11161.70996
2003-10-21,11031.51953
2003-10-22,10889.62012
2003-10-23,10335.16016
2003-10-24,10335.7002
2003-10-27,10454.12012
2003-10-28,10561.00977
2003-10-29,10739.219729999999
2003-10-30,10695.55957
2003-10-31,10559.58984
2003-11-03,
2003-11-04,10847.969729999999
2003-11-05,10837.54004
2003-11-06,10552.299809999999
2003-11-07,10628.98047
2003-11-10,10504.54004
2003-11-11,10207.04004
2003-11-12,10226.219729999999
2003-11-13,10337.66992
2003-11-14,10167.05957
2003-11-17,9786.830078
2003-11-18,9897.049805
2003-11-19,9614.599609
2003-11-20,9865.700195
2003-11-21,9852.830078
2003-11-24,
2003-11-25,9960.200195
2003-11-26,10144.83008
2003-11-27,10163.37988
2003-11-28,10100.57031
2003-12-01,10403.26953
2003-12-02,10410.15039
2003-12-03,10326.38965
2003-12-04,10429.99023
2003-12-05,10373.45996
2003-12-08,10045.33984
2003-12-09,10124.280270000001
2003-12-10,9910.55957
2003-12-11,10075.13965
2003-12-12,10169.66016
2003-12-15,10490.76953
2003-12-16,10271.59961
2003-12-17,10092.63965
2003-12-18,10104.0
2003-12-19,10284.54004
2003-12-22,10372.50977
2003-12-23,
2003-12-24,10371.26953
2003-12-25,10365.34961
2003-12-26,10417.41016
2003-12-29,10500.62012
2003-12-30,10676.63965
2003-12-31,
2004-01-01,
2004-01-02,
2004-01-05,10825.16992
2004-01-06,10813.99023
2004-01-07,10757.82031
2004-01-08,10837.65039
2004-01-09,10965.049809999999
2004-01-12,
2004-01-13,10849.67969
2004-01-14,10863.0
2004-01-15,10665.15039
2004-01-16,10857.2002
2004-01-19,11036.33008
2004-01-20,11103.09961
2004-01-21,11002.38965
2004-01-22,11000.7002
2004-01-23,11069.00977
2004-01-26,10972.59961
2004-01-27,10928.030270000001
2004-01-28,10852.469729999999
2004-01-29,10779.44043
2004-01-30,10783.61035
2004-02-02,10776.73047
2004-02-03,10641.91992
2004-02-04,10447.25
2004-02-05,10464.59961
2004-02-06,10460.91992
2004-02-09,10402.61035
2004-02-10,10365.40039
2004-02-11,
2004-02-12,10459.25977
2004-02-13,10557.69043
2004-02-16,10548.719729999999
2004-02-17,10701.12988
2004-02-18,10676.80957
2004-02-19,10753.799809999999
2004-02-20,10720.69043
2004-02-23,10868.95996
2004-02-24,10644.12988
2004-02-25,10658.73047
2004-02-26,10815.29004
2004-02-27,11041.91992
2004-03-01,11271.12012
2004-03-02,11361.50977
2004-03-03,11351.91992
2004-03-04,11401.79004
2004-03-05,11537.29004
2004-03-08,11502.86035
2004-03-09,11532.04004
2004-03-10,11433.24023
2004-03-11,11297.04004
2004-03-12,11162.75
2004-03-15,11317.90039
2004-03-16,11242.29004
2004-03-17,11436.86035
2004-03-18,11484.280270000001
2004-03-19,11418.50977
2004-03-22,11318.50977
2004-03-23,11281.08984
2004-03-24,11364.99023
2004-03-25,11530.91016
2004-03-26,11770.65039
2004-03-29,11718.24023
2004-03-30,11693.67969
2004-03-31,11715.38965
2004-04-01,11683.41992
2004-04-02,11815.9502
2004-04-05,11958.32031
2004-04-06,12079.7002
2004-04-07,12019.62012
2004-04-08,12092.58984
2004-04-09,11897.50977
2004-04-12,12042.7002
2004-04-13,12127.82031
2004-04-14,12098.17969
2004-04-15,11800.40039
2004-04-16,11824.55957
2004-04-19,11764.20996
2004-04-20,11952.25977
2004-04-21,11944.299809999999
2004-04-22,11980.09961
2004-04-23,12120.66016
2004-04-26,12163.88965
2004-04-27,12044.87988
2004-04-28,12004.29004
2004-04-29,
2004-04-30,11761.79004
2004-05-03,
2004-05-04,
2004-05-05,
2004-05-06,11571.33984
2004-05-07,11438.82031
2004-05-10,10884.7002
2004-05-11,10907.17969
2004-05-12,11153.58008
2004-05-13,10825.09961
2004-05-14,10849.62988
2004-05-17,10505.049809999999
2004-05-18,10711.08984
2004-05-19,10967.74023
2004-05-20,10862.04004
2004-05-21,11070.25
2004-05-24,11101.63965
2004-05-25,10962.92969
2004-05-26,11152.08984
2004-05-27,11166.030270000001
2004-05-28,11309.57031
2004-05-31,11236.37012
2004-06-01,11296.75977
2004-06-02,11242.33984
2004-06-03,11027.049809999999
2004-06-04,11128.049809999999
2004-06-07,11439.91992
2004-06-08,11521.92969
2004-06-09,11449.74023
2004-06-10,11575.969729999999
2004-06-11,11526.82031
2004-06-14,11491.66016
2004-06-15,11387.7002
2004-06-16,11641.719729999999
2004-06-17,11607.90039
2004-06-18,11382.08008
2004-06-21,11600.16016
2004-06-22,11581.26953
2004-06-23,11580.55957
2004-06-24,11744.15039
2004-06-25,11780.40039
2004-06-28,11884.05957
2004-06-29,11860.80957
2004-06-30,11858.87012
2004-07-01,11896.00977
2004-07-02,11721.49023
2004-07-05,11541.70996
2004-07-06,11475.26953
2004-07-07,11384.86035
2004-07-08,11322.23047
2004-07-09,11423.530270000001
2004-07-12,11582.280270000001
2004-07-13,11608.62012
2004-07-14,11356.65039
2004-07-15,11409.13965
2004-07-16,11436.0
2004-07-19,
2004-07-20,11258.37012
2004-07-21,11433.86035
2004-07-22,11285.04004
2004-07-23,11187.33008
2004-07-26,11159.549809999999
2004-07-27,11031.54004
2004-07-28,11204.37012
2004-07-29,11116.83984
2004-07-30,11325.780270000001
2004-08-02,11222.24023
2004-08-03,11140.57031
2004-08-04,11010.01953
2004-08-05,11060.88965
2004-08-06,10972.57031
2004-08-09,10908.7002
2004-08-10,10953.549809999999
2004-08-11,11049.45996
2004-08-12,11028.07031
2004-08-13,10757.2002
2004-08-16,10687.80957
2004-08-17,10725.969729999999
2004-08-18,10774.25977
2004-08-19,10903.530270000001
2004-08-20,10889.13965
2004-08-23,10960.969729999999
2004-08-24,10985.33008
2004-08-25,11130.01953
2004-08-26,11129.33008
2004-08-27,11209.58984
2004-08-30,11184.530270000001
2004-08-31,11081.79004
2004-09-01,11127.34961
2004-09-02,11152.75
2004-09-03,11022.49023
2004-09-06,11244.37012
2004-09-07,11298.94043
2004-09-08,11279.19043
2004-09-09,11170.95996
2004-09-10,11083.23047
2004-09-13,11253.11035
2004-09-14,11295.58008
2004-09-15,11158.58008
2004-09-16,11139.36035
2004-09-17,11082.49023
2004-09-20,
2004-09-21,11080.87012
2004-09-22,11019.41016
2004-09-23,
2004-09-24,10895.16016
2004-09-27,10859.32031
2004-09-28,10815.57031
2004-09-29,10786.09961
2004-09-30,10823.57031
2004-10-01,10985.16992
2004-10-04,11279.62988
2004-10-05,11281.83008
2004-10-06,11385.37988
2004-10-07,11354.58984
2004-10-08,11349.34961
2004-10-11,
2004-10-12,11201.80957
2004-10-13,11195.99023
2004-10-14,11034.29004
2004-10-15,10982.9502
2004-10-18,10965.62012
2004-10-19,11064.86035
2004-10-20,10882.17969
2004-10-21,10789.23047
2004-10-22,10857.12988
2004-10-25,10659.15039
2004-10-26,10672.45996
2004-10-27,10691.9502
2004-10-28,10853.12012
2004-10-29,10771.41992
2004-11-01,10734.70996
2004-11-02,10887.80957
2004-11-03,
2004-11-04,10946.26953
2004-11-05,11061.76953
2004-11-08,10983.83008
2004-11-09,10964.87012
2004-11-10,10994.95996
2004-11-11,10846.91992
2004-11-12,11019.98047
2004-11-15,11227.57031
2004-11-16,11161.75
2004-11-17,11131.29004
2004-11-18,11082.41992
2004-11-19,11082.83984
2004-11-22,10849.38965
2004-11-23,
2004-11-24,10872.33008
2004-11-25,10900.33984
2004-11-26,10833.75
2004-11-29,10977.88965
2004-11-30,10899.25
2004-12-01,10784.25
2004-12-02,10973.07031
2004-12-03,11074.88965
2004-12-06,10981.95996
2004-12-07,10873.62988
2004-12-08,10941.37012
2004-12-09,10776.62988
2004-12-10,10756.799809999999
2004-12-13,10789.25
2004-12-14,10915.58008
2004-12-15,10956.45996
2004-12-16,10924.37012
2004-12-17,11078.32031
2004-12-20,11103.41992
2004-12-21,11125.91992
2004-12-22,11209.44043
2004-12-23,
2004-12-24,11365.48047
2004-12-27,11362.34961
2004-12-28,11424.12988
2004-12-29,11381.55957
2004-12-30,11488.75977
2004-12-31,
2005-01-03,
2005-01-04,11517.75
2005-01-05,11437.51953
2005-01-06,11492.25977
2005-01-07,11433.24023
2005-01-10,
2005-01-11,11539.99023
2005-01-12,11453.38965
2005-01-13,11358.219729999999
2005-01-14,11438.38965
2005-01-17,11487.09961
2005-01-18,11423.25977
2005-01-19,11405.33984
2005-01-20,11284.76953
2005-01-21,11238.37012
2005-01-24,11289.49023
2005-01-25,11276.91016
2005-01-26,11376.57031
2005-01-27,11341.30957
2005-01-28,11320.58008
2005-01-31,11387.58984
2005-02-01,11384.40039
2005-02-02,11407.13965
2005-02-03,11389.34961
2005-02-04,11360.40039
2005-02-07,11499.86035
2005-02-08,11490.42969
2005-02-09,11473.34961
2005-02-10,11553.55957
2005-02-11,
2005-02-14,11632.2002
2005-02-15,11646.49023
2005-02-16,11601.67969
2005-02-17,11582.719729999999
2005-02-18,11660.12012
2005-02-21,11651.01953
2005-02-22,11597.70996
2005-02-23,11500.17969
2005-02-24,11531.15039
2005-02-25,11658.25
2005-02-28,11740.59961
2005-03-01,11780.530270000001
2005-03-02,11813.70996
2005-03-03,11856.45996
2005-03-04,11873.049809999999
2005-03-07,11925.36035
2005-03-08,11886.91016
2005-03-09,11966.69043
2005-03-10,11864.91016
2005-03-11,11923.88965
2005-03-14,11850.25
2005-03-15,11821.08984
2005-03-16,11873.17969
2005-03-17,11775.5
2005-03-18,11879.80957
2005-03-21,
2005-03-22,11841.969729999999
2005-03-23,11739.12012
2005-03-24,11745.969729999999
2005-03-25,11761.09961
2005-03-28,11792.299809999999
2005-03-29,11599.82031
2005-03-30,11565.87988
2005-03-31,11668.9502
2005-04-01,11723.62988
2005-04-04,11667.54004
2005-04-05,11774.30957
2005-04-06,11827.16016
2005-04-07,11810.99023
2005-04-08,11874.75
2005-04-11,11745.63965
2005-04-12,11670.299809999999
2005-04-13,11637.51953
2005-04-14,11563.16992
2005-04-15,11370.69043
2005-04-18,10938.44043
2005-04-19,11065.86035
2005-04-20,11088.58008
2005-04-21,10984.38965
2005-04-22,11045.9502
2005-04-25,11073.76953
2005-04-26,11035.83008
2005-04-27,11005.41992
2005-04-28,11008.90039
2005-04-29,
2005-05-02,11002.11035
2005-05-03,
2005-05-04,
