Dates,EOD/IBM,EOD/CSCO,EOD/MSFT,EOD/INTC,EOD/NKE,EOD/MCD
1997-03-13,25.21531706609474,4.665526304198553,8.215838230621017,11.752203536938113,6.141841770593144,13.501627773735194
1997-03-14,25.3476763032138,4.542607630414861,8.164705730089144,11.469418738455525,6.249443029519815,13.541518946703048
1997-03-17,24.618818104144854,4.408025140870672,8.288413392666254,11.344660739124972,6.249443029519815,14.192051921255743
1997-03-18,24.597640626205802,4.520177215490829,8.215838230621017,11.377929538946454,6.246586358928842,14.422193303762594
1997-03-19,24.332922151967686,4.486082984806301,7.979144236223482,11.095144740463866,6.508847618273182,14.538798270899399
1997-03-20,24.156443169142275,4.587468460262924,7.917290404934928,11.086827540508496,6.675741146946853,14.462084476730448
1997-03-21,23.383465224366976,4.418791740034207,7.752346854832117,10.853945941758129,6.222744426261174,14.498907097931543
1997-03-24,24.133500901374973,4.22858182147842,7.432356367632664,10.862263141713498,6.139774500577691,14.575620892100494
1997-03-25,23.979964186316863,4.295873066250515,7.448026004892431,11.086827540508496,6.222744426261174,14.575620892100494
1997-03-26,24.75117734126391,4.699620534883081,7.772964798594969,11.69398313725052,6.222744426261174,14.882476068776294
1997-03-27,24.177620647081326,4.575804644502427,7.731728911069266,11.569225137919966,6.0682487025746905,14.845653447575199
1997-03-31,24.221740392787677,4.318303481174546,7.56183705446337,11.569225137919966,5.901355173901019,14.498907097931543
1997-04-01,24.133500901374973,4.340733896098578,7.690493023543563,11.594176737786078,5.949039039236354,14.805762274607343
1997-04-02,23.604063952898738,4.261778835565987,7.587403304729306,11.394563938857193,5.829829375898017,14.575620892100494
1997-04-03,23.141689017896162,4.340733896098578,7.844715242889691,11.69398313725052,5.615251981889011,14.882476068776294
1997-04-04,22.80990853018439,4.565038045338892,7.768016492091884,12.05993993528681,5.639093914556678,14.805762274607343
1997-04-07,23.383465224366976,4.889830453438869,7.906569074178246,12.06825713524218,5.233781059206334,14.959189862945244
1997-04-08,24.11232342343592,4.96878551397146,8.10285189880059,12.193015134572732,5.2213832542191465,15.305936212588898
1997-04-09,23.494646983546982,4.8449696235908055,8.08223395503774,11.835375536491815,5.376832655212337,15.229222418419948
1997-04-10,23.47170471577968,4.722050949807113,7.979144236223482,11.419515538723305,5.316750984889816,15.075794830082048
1997-04-11,23.538766729253336,4.598235059426459,7.8348186298835225,10.853945941758129,5.245225186886813,14.692225859237299
1997-04-14,24.08938115566862,4.777678378818711,8.030276736755354,11.128413540285347,5.3882767828928175,14.922367241744148
1997-04-15,24.332922151967686,4.497746800566798,8.009658792992504,10.89553194153498,5.567568116553677,15.035903657114194
1997-04-16,24.26586013849403,4.261778835565987,8.10285189880059,11.145047940196086,5.531328378898822,15.459363800926798
1997-04-17,24.309979884200384,4.441222154958238,8.092130568043908,11.477735938410895,5.162255261203332,15.305936212588898
1997-04-18,24.662937849851208,4.340733896098578,8.87561243103226,11.402881138812562,4.971519799861992,15.229222418419948
1997-04-21,24.244682660554982,4.251012236402452,8.87561243103226,11.511004738232376,5.00680586021014,15.689505183433647
1997-04-22,24.707057595557558,4.261778835565987,9.123027756186477,11.718934737116632,5.066887530532662,15.803041598803693
1997-04-23,25.127077574682037,4.363164311022609,9.494150743917801,12.168063534706624,5.1860971938709985,15.803041598803693
1997-04-24,27.11246613146791,4.340733896098578,9.411678968866397,12.151429134795881,5.2213832542191465,15.842932771771547
1997-04-25,26.60420666093073,4.1612905767063255,9.370443081340694,11.968450735777738,5.3529907225446705,15.689505183433647
1997-04-28,26.538909437285326,4.172057175869861,9.47353280015495,12.176380734661993,5.090729463200329,15.879755392972644
1997-04-29,27.950741299888616,4.486082984806301,9.814141231117254,12.479958533033006,5.2213832542191465,16.226501742616296
1997-04-30,28.324876743478487,4.643095889274522,10.020320668745768,12.73787767604902,5.36443485022515,16.416751952155295
1997-05-01,28.480178248364847,4.789342194579207,9.979084781220065,12.79611748253651,5.483644513563487,16.186610569648444
1997-05-02,28.612537485483905,5.136565017603215,9.958466837457214,13.11227643204001,5.329148789877003,16.340038157986342
1997-05-05,29.31845341678555,5.282811322907901,9.912282643428426,13.519955077452423,5.602854176901824,16.72360712883109
1997-05-06,29.207271657605542,5.181425847451278,9.67476393128038,13.145556321461433,5.579012244234156,16.72360712883109
1997-05-07,28.683129078614073,5.271147507147404,9.525490018437335,12.970836901998972,5.507486446231154,16.493465746324244
1997-05-08,29.61192959463655,5.507115472148215,9.597240462732058,13.212116100304277,5.36443485022515,16.646893334662142
1997-05-09,29.633159320717063,5.529545887072247,9.628579737251592,13.270355906791764,5.340592917557483,16.30321553678525
1997-05-12,30.694645624742748,5.65246456085594,9.741566069072018,13.237076017370342,5.36443485022515,16.263324363817393
1997-05-13,30.717644494663304,5.5968371318443415,9.711051512302998,12.679637869561535,5.412118715560485,15.956469187141593
1997-05-14,30.761873090664373,5.5627429011598135,9.556004575206355,12.721237731338311,5.459802580895819,16.033182981310542
1997-05-15,30.761873090664373,5.6300341459319085,9.659094294020612,13.153876293816788,5.472200385883006,16.033182981310542
1997-05-16,30.075445280727767,5.5178820713117505,9.520541711934252,12.904277123156128,5.197541321551479,15.956469187141593
1997-05-19,29.854302300722413,5.473021241463687,9.494150743917801,12.879317206090063,5.292909052222148,15.996360360109447
1997-05-20,30.73887422074382,5.776280451236593,9.824037844123424,13.395155492122093,5.3882767828928175,15.726327804634742
1997-05-21,30.983016070669727,5.899199125020286,9.927127562937681,13.519955077452423,5.424516520547672,15.612791389264698
1997-05-22,30.517731240738467,5.876768710096255,9.947745506700532,13.428435381543515,5.340592917557483,15.612791389264698
1997-05-23,30.673415898662235,6.045445430324971,10.133307000566194,13.586514856295267,5.3529907225446705,15.689505183433647
1997-05-27,31.711903332767363,6.168364104108664,10.442576157008965,14.094033169971942,5.734461645227348,15.803041598803693
1997-05-28,31.887048572931604,6.202458334793191,10.380722325720411,13.902673805798768,6.103534762922838,15.496186422127893
1997-05-29,31.04847439275131,5.988920784716412,10.380722325720411,13.628114718072043,5.281464924541668,15.331405192252989
1997-05-30,30.60618843274061,6.078642444412538,10.226500106374282,12.604758118363335,5.483644513563487,15.445130531489829
1997-06-02,30.82556226890592,6.090306260173034,10.257014663143302,12.463318588322297,5.376832655212337,14.984081858908043
1997-06-03,29.852533156882373,5.80947746532416,9.958466837457214,12.063959915265238,5.281464924541668,14.9471979651015
1997-06-04,29.49870438887381,5.753850036312562,9.829810868377022,11.855960606381355,5.292909052222148,14.716673628810607
1997-06-05,29.32179000486953,5.80947746532416,9.942797200197447,11.905880440513487,5.257622991874001,14.676716077186851
1997-06-06,30.294819116893077,5.831907880248192,10.231448412877366,12.147159638818792,5.316750984889816,14.75355752261715
1997-06-09,30.737105076903777,5.966490369792381,10.318868494431857,12.42171872654552,5.435960648228153,14.9471979651015
1997-06-10,30.517731240738467,5.831907880248192,10.29330224416592,12.088919832331307,5.543726183886009,15.024039410531797
1997-06-11,30.82556226890592,5.719755805628035,10.473915431528498,12.271959224149123,5.615251981889011,15.291447640629233
1997-06-12,31.17939103691448,5.719755805628035,10.473915431528498,11.947480302290264,5.579012244234156,15.36828908605953
1997-06-13,31.490760352762013,5.988920784716412,10.690816199913694,12.047319970554529,5.650538042237158,15.445130531489829
1997-06-16,31.579217544764152,6.067875845249003,10.835141806253654,12.263639251793768,5.803126411310229,15.291447640629233
1997-06-17,31.798591380929462,6.168364104108664,11.066887494148103,12.463318588322297,5.720019909617392,15.06092330433834
1997-06-18,31.490760352762013,6.011351199640444,10.737000393942482,12.197079472950923,5.767782266912126,15.100880855962096
1997-06-19,31.710134188927324,6.190794519032696,10.664425231897246,12.18875950059557,5.827007589957597,15.291447640629233
1997-06-20,31.798591380929462,6.224888749717223,10.711434143676547,12.213719417661636,5.731482875368127,15.36828908605953
1997-06-23,31.04847439275131,6.2697495795652864,10.56133551308299,12.088919832331307,5.624495195027922,14.9471979651015
1997-06-24,32.485019190866076,6.3478074235009165,10.89122261328861,12.313559085925899,5.720019909617392,15.25456374682269
1997-06-25,32.50624891694659,6.168364104108664,10.757618337705333,12.197079472950923,5.720019909617392,14.870356519671203
1997-06-26,32.06396295693588,6.067875845249003,10.577005150342755,11.964120247000976,5.564314624836557,15.024039410531797
1997-06-27,32.28687508078128,5.966490369792381,10.515151319054201,11.839320661670646,5.576732837733188,14.9471979651015
1997-06-30,31.933046312772717,6.02301501540094,10.421958213246114,11.806040772249224,5.576732837733188,14.870356519671203
1997-07-01,32.485019190866076,6.123503274260601,10.304023574922603,11.573081546299274,5.54043344618919,14.9471979651015
1997-07-02,33.06176008272003,6.337040824337381,10.587726481099438,11.897560468158133,5.48120812314372,14.870356519671203
1997-07-03,33.54650549489176,6.426762484033507,10.685043175660097,12.063959915265238,5.612076982131291,14.984081858908043
1997-07-07,33.4368185768091,6.628636218349791,10.680094869157012,12.263639251793768,5.4687899102470885,14.9471979651015
1997-07-08,33.8791045368198,6.695927463121885,10.824420475496972,12.446678643611584,5.492671088894455,14.984081858908043
1997-07-09,34.034789194743574,6.841276551829609,10.78318458797127,12.79611748253651,5.528970480438454,15.214606195198936
1997-07-10,33.8791045368198,6.852940367590105,10.711434143676547,12.56315825658656,5.5881958034839245,14.676716077186851
1997-07-11,33.8791045368198,6.796415721981546,10.700712812919864,12.588118173652626,5.5881958034839245,15.408246637683286
1997-07-14,33.702190152815525,6.908567796601704,11.211213100488063,13.145556321461433,5.731482875368127,15.485088083113585
1997-07-15,33.96756172882195,6.965092442210263,11.419866691368119,13.395155492122093,5.743901088264758,15.485088083113585
1997-07-16,34.54076433299582,7.144535761602515,12.242110288630633,14.393552174764734,5.827007589957597,15.36828908605953
1997-07-17,35.248421869012944,7.0880111159939565,12.329530370185122,14.68475120720217,5.911069338796329,15.675654867780722
1997-07-18,36.975106256894726,6.875370782514137,11.587284394722474,14.393552174764734,5.911069338796329,15.36828908605953
1997-07-21,36.7097346808883,6.863706966753641,11.211213100488063,14.268752589434403,5.863306981501594,15.36828908605953
1997-07-22,36.44436310488188,7.0323836869823575,11.886656938159074,14.62318341177254,5.850888768604963,15.598813422350423
1997-07-23,37.19448009306004,7.0996749317544525,11.664807863270793,14.975950239639607,5.946413483194432,15.715612419404478
1997-07-24,38.14627947900306,7.166966176526547,11.381104957093958,14.934350377862831,5.839425802854227,16.136703540362507
1997-07-25,37.85967817691613,7.13287194584202,11.422340844619661,14.851150654309277,5.863306981501594,16.3672278766534
1997-07-28,37.152020640899,7.0548141019063895,11.298633182042554,14.8727825824332,5.803126411310229,16.520910767513996
1997-07-29,36.39836536504077,6.9202316123622,11.541100200693686,14.664783273549316,5.779245232662862,16.407185428277156
1997-07-30,37.505849408907565,7.110441530917988,11.639241613004858,14.669775256962529,5.8747699472523305,16.520910767513996
1997-07-31,37.41739221690543,7.138255245423787,11.65985955676771,15.282333670052536,5.98271287473843,16.520910767513996
1997-08-01,37.063563448896865,7.160685660347818,11.598005725479155,15.585283754787264,5.911069338796329,16.15514548726578
1997-08-04,37.594306600909704,7.323979080994767,11.674704476276963,16.10462675718966,5.958831696091063,16.2903864312231
1997-08-05,37.68276379291185,7.357176095082334,11.819030082616923,16.603995028730427,5.898651125899698,16.022978201125667
1997-08-06,38.167509205083576,7.21182700637461,11.829751413373605,16.66225466041018,5.827007589957597,16.099819646555964
1997-08-07,38.06136057468101,7.0772445168304206,11.870987300899309,16.66225466041018,5.707601696720761,16.099819646555964
1997-08-08,37.309846330308055,6.9202316123622,11.54604850719677,16.292722139470015,5.64837637367529,15.869295310265072
1997-08-11,36.5122486652896,6.773985307057515,11.40172290085681,16.001423981071234,5.7553640540154944,15.869295310265072
1997-08-12,36.66822331978209,6.661833232437358,11.216161406991148,15.876581913186044,5.8747699472523305,15.715612419404478
1997-08-13,36.99789702132306,6.740788292969948,11.221109713494233,16.043038003699632,5.898651125899698,15.521971976920126
1997-08-14,36.73203113298357,6.908567796601704,11.236779350754,15.959809958442838,5.946413483194432,15.829337758641316
1997-08-15,35.42751584086449,6.70669406228542,10.958849468830763,15.335599619016882,5.683720518073393,15.36828908605953
1997-08-18,36.86673651640891,6.830509952666074,11.041321243882168,15.751739845300854,5.683720518073393,15.408246637683286
1997-08-19,38.263418649819016,6.796415721981546,11.447907094885599,16.292722139470015,5.516552267541822,15.291447640629233
1997-08-20,38.28468792088618,7.0323836869823575,11.592232701225557,16.728837096615617,5.444908731599721,15.36828908605953
1997-08-21,37.48709025586771,6.942662027286231,11.37120834408779,16.375950184726808,5.3493840170102525,15.25456374682269
1997-08-22,37.706872723561695,6.886137381677672,11.319251125805405,16.021398711932868,5.337921051259516,15.291447640629233
1997-08-25,37.22122436752823,7.0207198712218615,11.257397294516851,15.68848653090569,5.301621659715518,15.177722301392393
1997-08-26,36.622139899136585,6.965092442210263,11.133689631939744,15.438802395135308,5.253859302420784,14.907240413477744
1997-08-27,36.820653095763404,6.9202316123622,11.097402050917125,15.66851180004406,5.146871622080579,14.855910327930307
1997-08-28,35.84581150518528,6.729124477209452,10.89122261328861,15.37721364164528,5.086691051889213,14.394068556077551
1997-08-29,35.934433467965114,6.763218707893979,10.901943944045293,15.335599619016882,5.099109264785844,14.58804210025571
1997-09-02,36.888005787476075,6.930998211525735,11.31430281930232,15.834967890557648,5.314039872612149,14.548015813361802
1997-09-03,36.71076186191642,6.987522857134294,11.262345601019936,15.626897777415662,5.38568340855425,14.434094842971456
1997-09-04,36.77811455362908,6.953428626449767,11.396774594353726,15.751739845300854,5.2901586939647816,14.240121298793298
1997-09-05,36.73203113298357,7.0323836869823575,11.32419943230849,15.751739845300854,5.194633979375313,14.317094927435425
1997-09-08,36.46616524464409,6.808079537742042,11.4891429824113,15.97978468930447,5.182215766478682,14.394068556077551
1997-09-09,35.44878511193165,6.818846136905578,11.504812619671068,16.271082847703248,5.21851515802268,14.280147585687205
1997-09-10,34.3853215585737,6.504820327969137,11.144410962696425,15.896556644047676,5.075228086138477,14.20317395704508
1997-09-11,34.73980940969302,6.482389913045106,11.282963544782787,15.854942621419278,5.158334587831314,14.394068556077551
1997-09-12,34.651187446913184,6.482389913045106,11.376156650590875,15.68848653090569,5.182215766478682,14.394068556077551
1997-09-15,34.11945567023421,6.25808576380479,10.778236281468185,15.335599619016882,5.062809873241846,14.20317395704508
1997-09-16,35.31407972850631,6.684263647361389,11.247500681510681,15.959809958442838,5.075228086138477,14.471042184719677
1997-09-17,35.31407972850631,6.661833232437358,10.984415719096699,15.918195935814442,5.027465728843743,14.471042184719677
1997-09-18,35.0056752980325,6.651066633273822,10.906892250548378,15.813328598790882,5.2519488081289945,14.701963070646054
1997-09-19,35.18291922359216,6.572111572741232,11.14935926919951,15.896556644047676,5.204099420299831,14.74198935753996
1997-09-22,36.820653095763404,6.751554892133483,10.994312332102867,16.043038003699632,5.299798195958158,14.855910327930307
1997-09-23,36.60087062806942,6.818846136905578,11.174925519465445,16.500792252612,5.275873502043576,14.972910243466337
1997-09-24,36.00178615967778,6.695927463121885,10.922561887808145,15.918195935814442,5.21558327337883,14.972910243466337
1997-09-25,36.02305543074494,6.538914558653665,10.94812813807408,15.50205570953047,5.156250032470667,14.74198935753996
1997-09-26,36.377543281864256,6.606205803425759,11.000085356356465,15.50205570953047,5.119884497720503,14.665015728897835
1997-09-29,37.22122436752823,6.651066633273822,11.09245374441404,15.876581913186044,5.119884497720503,14.818962986182086
1997-09-30,37.575712218647546,6.561344973577696,10.911840557051462,15.37721364164528,5.072035109891339,14.665015728897835
1997-10-01,36.689492590849255,6.538914558653665,11.041321243882168,15.522030440392102,5.0605512568123405,14.895936614824212
1997-10-02,37.06524971303573,6.830509952666074,10.984415719096699,15.50205570953047,5.072035109891339,14.778936699288181
1997-10-03,36.9766277502559,7.0431502861458934,11.128741325436659,15.543669732158868,5.095959803805921,14.818962986182086
1997-10-06,37.15387167581556,7.144535761602515,11.144410962696425,15.5636444630205,5.000261028147594,14.74198935753996
1997-10-07,37.86284737805419,7.334745680158303,11.262345601019936,15.854942621419278,5.036626562897759,14.624989442003928
1997-10-08,37.309846330308055,7.256687836222673,11.463576732145365,15.751739845300854,4.976336334233012,14.58804210025571
1997-10-09,37.08651898410289,7.346409495918799,11.45862842564228,15.771714576162484,4.964852481154013,14.58804210025571
1997-10-10,37.19995509646107,7.312315265234271,11.257397294516851,15.480416417763704,4.964852481154013,14.434094842971456
1997-10-13,37.04398044196857,7.334745680158303,11.278015238279702,15.418827664273676,4.988777175068595,14.163147670151172
1997-10-14,36.622139899136585,7.267454435386208,11.273066931776619,15.293985596388486,5.000261028147594,14.20317395704508
1997-10-15,36.047869580323294,7.458561570538956,11.195543463228297,14.44006585205378,4.988777175068595,14.20317395704508
1997-10-16,35.40270169128614,7.334745680158303,11.04379539713371,14.212021008050161,4.904562252489267,13.9722530711187
1997-10-17,33.832320510827564,7.177732775690082,10.906892250548378,13.815855512627824,4.784938782916358,14.240121298793298
1997-10-20,34.56256548413336,7.312315265234271,10.938231525067911,14.003950894908177,4.784938782916358,14.701963070646054
1997-10-21,37.2885770592409,7.570713645159114,11.422340844619661,14.170406985421765,4.677756154179032,14.972910243466337
1997-10-22,37.263762909662546,7.536619414474586,11.190595156725212,13.982311603141412,4.701680848093614,14.932883956572432
1997-10-23,35.5799456168458,7.312315265234271,11.185646850222128,13.629424691252604,4.6892400072580305,14.548015813361802
1997-10-24,34.73980940969302,7.200163190614114,11.165028906459277,13.316487241087058,4.65383146026445,14.511068471613582
1997-10-27,31.90390660073848,6.538914558653665,10.62896236862514,12.442592765890721,4.378218986368467,13.58738492790807
1997-10-28,35.22545776572648,7.177732775690082,11.000085356356465,14.148767693655,4.510283296776959,14.163147670151172
1997-10-29,34.82843137247284,7.222593605538145,10.793905918727951,13.363094946430865,4.582057378520704,14.086174041509047
1997-10-30,33.96348101574171,7.177732775690082,10.60834442486229,12.6137625195282,4.534207990691541,13.741332185192324
1997-10-31,34.917053335252675,7.357176095082334,10.721330756682715,12.82191041589005,4.510283296776959,13.81830581383445
1997-11-03,36.02305543074494,7.603910659246681,11.06193918764502,13.093335272745904,4.65383146026445,14.049226699760826
1997-11-04,36.13649154310312,7.491758584626523,11.071835800651188,12.655392098800569,4.701680848093614,14.20317395704508
1997-11-05,36.423626702509765,7.671201904018775,11.01493027586572,12.427262004387979,4.665315313343449,14.35712121432933
1997-11-06,35.89543980434199,7.598527359664913,10.89122261328861,12.239096306076867,4.647132545968367,14.163147670151172
1997-11-07,35.34134435515563,7.497141884208291,10.849986725762909,12.895178475409422,4.593541231599703,13.778279526940542
1997-11-10,34.69845155834325,7.34012897974007,10.737000393942482,12.51052116293272,4.563874611145622,13.778279526940542
1997-11-11,35.16374965990359,7.234257421298641,10.7732879749651,12.69702167807294,4.54569184377054,14.067700370634936
1997-11-12,34.31839891050389,6.863706966753641,10.654528618891076,12.478882682685718,4.473917762026795,14.280147585687205
1997-11-13,35.20637238676408,7.138255245423787,10.849986725762909,12.978437633954162,4.4796596885662945,14.529542142487692
1997-11-14,36.05172313616378,7.301548666070736,10.994312332102867,13.113317470796643,4.659573386803949,14.412542226951661
1997-11-17,36.76210191717193,7.452281054360228,11.123793018933574,13.394733426677865,4.790680709455858,14.511068471613582
1997-11-18,36.27194055827631,7.3849898095881334,11.051217856888337,13.113317470796643,4.850970938120604,14.412542226951661
1997-11-19,36.60581858535014,7.46125322032984,11.138637938442827,13.164938149094382,4.845229011581104,14.778936699288181
1997-11-20,37.20608865530203,7.671201904018775,11.288736569036384,13.468001486197236,4.784938782916358,14.972910243466337
1997-11-21,37.493792061610336,7.638004889931208,11.37120834408779,13.363094946430865,4.869153705495686,15.009857585214558
1997-11-24,36.627129948780386,7.469328169702492,11.174925519465445,13.010076114201164,4.665315313343449,15.086831213856684
1997-11-25,38.13668485842271,7.564433128980386,11.463576732145365,12.72866015831994,4.779196856376858,15.240778471140935
1997-11-26,38.98203560782241,7.63172437375248,11.674704476276963,12.760298638566942,4.773454929837359,14.97691287215573
1997-11-28,38.8932382601964,7.7384931487908695,11.669756169773878,12.926816955656422,4.659573386803949,14.958407625608585
1997-12-01,39.98011779513887,8.114426902917637,11.860265970142626,13.571242842792715,4.766756015541276,15.075607520407168
1997-12-02,39.33722499832649,7.760923563714901,11.731610001062432,12.9984198320049,4.617465925514285,15.054018066102165
1997-12-03,39.202253029934944,7.797709444190312,11.932841132187862,13.071687891524272,4.587799305060203,14.881302431662148
1997-12-04,38.80444091257038,7.7501569645513655,11.757176251328369,12.77028973759231,4.617465925514285,14.690081550674988
1997-12-05,39.870009084082604,8.019321943639744,11.80418516310767,12.91516067346016,4.521767149855958,14.668492096369986
1997-12-08,40.09022650619514,8.052518957727312,12.051600488261885,13.061696792498903,4.510283296776959,14.64998684982284
1997-12-09,39.202253029934944,7.84526192382926,11.901501857668329,12.59378032147746,4.444251141572713,14.690081550674988
1997-12-10,37.827670088684165,7.660435304855239,11.731610001062432,12.437253103413349,4.449993068112213,14.55437640932926
1997-12-11,36.09434586302427,7.4190840402726606,11.46852503864845,11.957680350195643,4.318885745460305,14.187355686144224
1997-12-12,35.65035912489417,6.869090266335409,11.278015238279702,11.739541354808422,4.252853590256058,14.304555580942807
1997-12-15,35.82795382014621,6.953428626449767,11.22688273774783,12.010966211664277,4.252853590256058,14.187355686144224
1997-12-16,36.85089926479795,7.189396591450578,11.46852503864845,11.854438993600164,4.28252021071014,14.091745245650642
1997-12-17,36.22931783141582,7.293025108399605,11.185646850222128,11.573023037718942,4.157154814597732,13.996134805157064
1997-12-18,35.51893905040767,7.208238139986766,10.793905918727951,11.511411260395832,3.839434879412085,13.878934910358481
1997-12-19,36.27194055827631,7.192088241241462,10.613292731365373,11.656282196263682,3.8519130427701747,14.16885043959708
1997-12-22,36.4282238900981,7.352241403799049,10.473915431528498,11.896068572872535,3.827916574773849,14.304555580942807
1997-12-23,35.02877769151204,6.914848312780434,10.169594581588813,11.687920676510682,3.743449007426783,14.304555580942807
1997-12-24,35.20637238676408,6.9390731608983875,9.80919292461417,11.697911775536053,3.7194525394304576,14.16885043959708
1997-12-26,36.11920912035956,7.158442618855416,9.958466837457214,11.802818315302424,3.7559271707848727,13.937534857757772
1997-12-29,36.49570987429388,7.536619414474587,10.41700990674303,11.802818315302424,3.713693387111339,14.26446088009066
